Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,Keep
INCORRECTLY,37680,55781,2.1832685023289387e-06,2.3698144777357075e-06,3.674561331876916e-05,34943,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INCORRECTNESS,37681,3668,1.435655306742896e-07,6.052486651344097e-08,2.233099590987122e-06,1987,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INDEBTED,37770,42853,1.6772665447070152e-06,2.195111201586525e-06,2.5801724634966597e-05,26990,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
INDECENCY,37775,4832,1.8912449406165956e-07,1.0212365957346483e-07,4.288048748330331e-06,1653,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INDECENT,37776,6655,2.6047671936679314e-07,1.5711233957986306e-07,4.946571927093627e-06,2780,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INDEFEASIBLE,37790,31398,1.228917811371686e-06,4.674689992585315e-07,8.466625641717913e-06,13937,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INDEFEASIBLY,37791,26440,1.0348616769433524e-06,2.81829176520669e-07,5.2068076053844075e-06,10466,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INDEFINITE,37796,738792,2.8916321029967216e-05,2.5207496207853257e-05,8.693272539999215e-05,229609,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
INDEFINITELY,37797,232017,9.081146055195378e-06,6.4171821432445565e-06,2.9892068712295942e-05,125879,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
INDEFINITENESS,37798,1063,4.16058230934487e-08,2.934977243911288e-08,2.095584088754816e-06,653,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
INDETERMINABLE,37844,18046,7.063204925158751e-07,6.996519894984293e-07,1.1069866143456748e-05,12379,0,0,2009,0,0,0,0,0,6,12of12inf,TRUE
INDETERMINATE,37848,52596,2.058607593060233e-06,1.6754502320577827e-06,1.6342841637365243e-05,34856,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
INDICT,37870,98,3.835720285190943e-09,4.418852691799711e-09,7.733259108789115e-07,66,2009,0,0,2009,0,0,0,0,2,12of12inf,TRUE
INDICTABLE,37871,802,3.1390282333909555e-08,1.735516217420296e-08,1.7508536811676154e-06,512,2009,0,0,2009,0,0,0,0,4,12of12inf,TRUE
INDICTED,37872,10087,3.9480520935429637e-07,3.411962697430536e-07,9.263959802596834e-06,6512,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INDICTING,37873,83,3.2486202415392683e-09,4.784833485189753e-09,9.700086086896512e-07,74,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INDICTMENT,37874,29279,1.1459801452051594e-06,8.275089979916303e-07,1.837731123481173e-05,14845,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INDICTMENTS,37875,2370,9.276180689696464e-08,1.0001223200110066e-07,6.655043367034026e-06,1434,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INEFFECTIVE,38060,371807,1.4552527061999887e-05,1.2078480731178467e-05,4.9384197997898676e-05,185703,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INEFFECTIVELY,38061,2973,1.1636322865176198e-07,7.289414315447307e-08,2.0067263094150426e-06,2737,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEFFECTIVENESS,38062,169962,6.652313174608399e-06,4.919882467621567e-06,2.89515587400329e-05,76992,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEFFICIENCIES,38069,80152,3.13714951325127e-06,3.4716987059182866e-06,3.0393356164445245e-05,50792,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEFFICIENCY,38070,4721,1.8477995373863717e-07,1.522871211829329e-07,4.591570136172087e-06,3729,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEFFICIENT,38071,21517,8.421754426168726e-07,7.266349846907037e-07,9.876182408052606e-06,15664,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INEFFICIENTLY,38072,1918,7.507052558159418e-08,5.5194835035741775e-08,2.270403144065096e-06,1668,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INELIGIBILITY,38080,10690,4.1840663110909367e-07,1.9398574178502266e-07,5.350639540893672e-06,6985,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
INELIGIBLE,38081,100790,3.944920893310154e-06,1.9176902133893974e-06,1.7833941601716845e-05,42472,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEQUITABLE,38096,11566,4.526932736583515e-07,3.730046214162753e-07,1.0072069856934307e-05,6545,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEQUITABLY,38097,282,1.103748082065149e-08,7.908771988964046e-09,7.969838728469478e-07,233,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
INEQUITIES,38098,1165,4.559810339028009e-08,3.016044642140829e-08,1.656948653986326e-06,950,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEQUITY,38099,1573,6.156722457760565e-08,3.4328148758396576e-08,2.1329725078591117e-06,948,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INEVITABLE,38117,13939,5.455725005640464e-07,5.13932157923766e-07,7.428368533369701e-06,11059,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEXACT,38120,3273,1.2810522952479547e-07,1.2009766666292404e-07,3.959725631459931e-06,2938,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
INEXACTNESS,38122,32,1.2524800931235732e-09,8.284573404444305e-10,1.7975330959410096e-07,30,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
INEXPERIENCE,38139,6460,2.5284441879932135e-07,2.7118865030287427e-07,5.5606109024104905e-06,5736,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INEXPERIENCED,38140,10031,3.926133691913301e-07,8.002954971819809e-07,1.8496223376630148e-05,8920,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INFERIOR,38201,20551,8.043661998057048e-07,5.180884220976867e-07,7.933687330932623e-06,15185,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INFLICTED,38294,3362,1.315886897837954e-07,1.0096068881084178e-07,5.4116703367042395e-06,1975,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INFRACTION,38350,2403,9.405342699299832e-08,6.429350201485555e-08,3.503771853318776e-06,1406,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INFRACTIONS,38351,3084,1.2070776897478437e-07,8.731292637290197e-08,3.4911121554489013e-06,2126,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INFRINGE,38364,367515,1.4384538169509688e-05,9.98017333542979e-06,4.575762476289892e-05,134449,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
INFRINGED,38365,179359,7.020111781954718e-06,5.110357909486155e-06,3.480277788842938e-05,78807,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
INFRINGEMENT,38366,1095450,4.287591618788182e-05,3.1336484871268806e-05,0.00012549714368234398,209276,2009,0,0,0,0,0,0,2023,3,12of12inf,TRUE
INFRINGEMENTS,38367,31389,1.228565551345495e-06,6.573328384481637e-07,8.505492658123566e-06,17376,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INFRINGES,38370,78621,3.077226168795889e-06,2.261500710483459e-06,2.035193911467768e-05,46076,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INFRINGING,38371,299822,1.1735033952515499e-05,7.638233773885534e-06,3.7191747793060916e-05,108138,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INHIBIT,38467,116029,4.5413753976573465e-06,2.9540481957781544e-06,1.758098436842472e-05,71709,0,0,0,0,0,0,2011,0,3,12of12inf,TRUE
INHIBITED,38468,12184,4.768817954568005e-07,3.630275228028716e-07,6.8045025497166446e-06,9870,2009,0,0,0,0,0,2009,0,4,12of12inf,TRUE
INHIBITING,38469,22201,8.689472046073891e-07,6.044180294872593e-07,1.1052850107379321e-05,13136,0,0,0,0,0,0,2011,0,4,12of12inf,TRUE
INHIBITS,38475,13018,5.095245578838337e-07,3.472447691637178e-07,6.962404567908187e-06,8242,0,0,0,0,0,0,2011,0,3,12of12inf,TRUE
INIMICAL,38485,3923,1.5354623141636805e-07,9.035911163284275e-08,3.331205125604009e-06,2102,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INJUNCTION,38530,473977,1.8551461159325996e-05,1.323535871043293e-05,7.005542753948627e-05,156572,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INJUNCTIONS,38531,167894,6.571371648590288e-06,3.3506960656510676e-06,1.6927438230054325e-05,88815,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
INJURE,38533,16812,6.580217289247973e-07,3.965911535001704e-07,5.925800855010734e-06,12216,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
INJURED,38534,48983,1.9171947625459994e-06,1.4838301786841543e-06,1.902082390760343e-05,27086,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
INJURES,38537,3022,1.1828108879435745e-07,6.868575212589681e-08,2.516157036670315e-06,1800,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
INJURIES,38538,190532,7.4574230344693955e-06,5.369975449512044e-06,3.386827148295923e-05,90942,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INJURING,38539,2612,1.0223368760121167e-07,7.831667746480773e-08,3.598360064701081e-06,1685,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INJURIOUS,38540,48795,1.9098364419988986e-06,1.0302578351066238e-06,1.0584858158543413e-05,25298,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INJURY,38541,826821,3.236177634614144e-05,2.0110200190805585e-05,8.424854525785689e-05,228981,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INORDINATE,38642,2642,1.0340788768851501e-07,8.591756586427033e-08,3.4899965265767904e-06,2038,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INORDINATELY,38643,423,1.6556221230977233e-08,1.63725137395768e-08,1.5800435152330341e-06,368,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INQUIRY,38665,260793,1.020743877893675e-05,6.321563907106652e-06,3.955315322926299e-05,104669,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INSECURE,38717,7792,3.049789026755901e-07,2.163922453695262e-07,5.200944905323846e-06,4618,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INSENSITIVE,38732,3691,1.4446575074122216e-07,1.2207986275697441e-07,3.4832221118720105e-06,3159,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INSIST,38791,57157,2.2371251463332525e-06,1.0785210040350073e-06,1.0902403600766845e-05,31570,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
INSISTED,38792,1052,4.117528306143747e-08,6.725417070678207e-08,4.03726068405706e-06,873,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
INSISTENCE,38793,2030,7.945420590752668e-08,5.913816953447211e-08,3.246231562745057e-06,1339,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
INSISTING,38797,1689,6.61074649151786e-08,3.242703327589896e-08,1.6431872292765035e-06,1204,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
INSISTS,38799,897,3.510858261037016e-08,3.1032565946879505e-08,1.7636409080588306e-06,687,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
INSOLVENCIES,38814,12754,4.991915971155641e-07,3.9992223695895984e-07,7.317877351799041e-06,8765,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INSOLVENCY,38815,879369,3.441850521906198e-05,1.471426228452969e-05,5.303305207118653e-05,192924,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INSOLVENT,38816,227864,8.918597623109684e-06,4.903132825928683e-06,3.140694496692393e-05,100395,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INSTABILITIES,38851,4270,1.671278124261768e-07,1.7449741418353285e-07,4.827549157273006e-06,3186,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
INSTABILITY,38852,242076,9.474855344468191e-06,7.3689676417877355e-06,3.0190156752404934e-05,143014,2009,0,2009,0,0,0,0,0,5,12of12inf,TRUE
INSUBORDINATION,38955,8557,3.349210049018255e-07,2.0089615310215072e-07,4.5203487233104405e-06,5140,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
INSUFFICIENCY,38962,22182,8.68203544552097e-07,6.046055922805631e-07,9.499261617159422e-06,13316,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INSUFFICIENT,38963,623309,2.4396316073898792e-05,2.2299589184251163e-05,6.319083734855249e-05,302442,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INSUFFICIENTLY,38964,8368,3.275235443518144e-07,3.0499797268405004e-07,6.064153022755516e-06,6066,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INSURRECTION,39005,12140,4.751596353287556e-07,2.4036914855478255e-07,3.821458039693008e-06,9522,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INSURRECTIONS,39008,5054,1.9781357470770436e-07,8.707134182317434e-08,2.0666565848496246e-06,3975,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTANGIBLE,39018,6123656,0.00023967991366052275,0.00023283718339799767,0.0004114464356918366,618102,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
INTANGIBLES,39019,1411226,5.523538974682524e-05,5.71454728945159e-05,0.00015809119282122257,363237,0,0,2009,0,0,0,0,2023,4,12of12inf,TRUE
INTENTIONAL,39091,210362,8.23356929217691e-06,5.370553647084835e-06,3.0504264225631773e-05,108441,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERFERE,39199,363035,1.4209190956472388e-05,7.142059757262829e-06,2.7099677794471708e-05,153610,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INTERFERED,39200,21521,8.423320026285132e-07,8.454131246971626e-07,1.4308994683959786e-05,13985,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INTERFERENCE,39201,256341,1.0033187485980934e-05,7.249074039319584e-06,4.68439001745871e-05,100962,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERFERENCES,39202,12215,4.780951355470139e-07,2.640517687825765e-07,6.037185167580461e-06,7904,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INTERFERES,39203,26570,1.0399498773216669e-06,5.161024182385915e-07,5.837461417127929e-06,17904,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INTERFERING,39204,30930,1.2106002900097537e-06,6.672587051009144e-07,9.017943966581797e-06,19929,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERMITTENT,39290,19747,7.72897637465975e-07,6.320372255615259e-07,1.5852821118649074e-05,11028,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERMITTENTLY,39291,4372,1.711200927230082e-07,1.721694750524702e-07,5.403326782188531e-06,3212,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INTERRUPT,39404,66825,2.615530694468212e-06,1.5696138123331703e-06,1.144920902388261e-05,49003,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INTERRUPTED,39405,70470,2.758196005075569e-06,1.9478447762652615e-06,1.5125536735747156e-05,50280,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERRUPTING,39409,4201,1.644271522253791e-07,1.2043844979305802e-07,3.3441363565824394e-06,3626,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERRUPTION,39410,503106,1.9691570304094638e-05,1.376528237338777e-05,5.533907697729254e-05,201104,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERRUPTIONS,39411,350266,1.3709412259313173e-05,9.986231012970059e-06,4.0769826328317e-05,157723,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INTERRUPTS,39412,4451,1.74212152952907e-07,1.205629667606417e-07,3.042585712869449e-06,3809,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INTIMIDATION,39496,2171,8.497294631785243e-08,4.5414676278393216e-08,2.023243669239101e-06,1622,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INTRUSION,39603,41350,1.6184391203331174e-06,1.0809718086114662e-06,2.1907220786379165e-05,21535,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INVALID,39640,796507,3.117528629792431e-05,1.5892539667878632e-05,5.542866308131446e-05,199130,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
INVALIDATE,39641,120004,4.69695690922504e-06,2.227096694146477e-06,1.5090263966858594e-05,64931,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INVALIDATED,39642,147329,5.766457488743841e-06,3.088020411029019e-06,1.5875647037865103e-05,82960,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVALIDATES,39643,2659,1.0407326773798692e-07,4.908617659163217e-08,1.7168982907421118e-06,2046,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INVALIDATING,39644,55419,2.169099821275478e-06,1.0044965036580144e-06,9.051036611036446e-06,34531,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVALIDATION,39645,22569,8.833507256783102e-07,4.876522479454633e-07,8.372655994535133e-06,15870,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVALIDITY,39652,314299,1.2301663774645186e-05,6.216291390799648e-06,2.7751635069195036e-05,127348,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVESTIGATE,39715,192442,7.532180440027709e-06,8.040799761447747e-06,4.401098044415083e-05,118914,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INVESTIGATED,39716,62158,2.432864300886721e-06,2.192820108325471e-06,1.9925757338157505e-05,41319,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVESTIGATES,39717,4569,1.788306732963002e-07,1.7631114173079248e-07,5.0744183361937136e-06,3939,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
INVESTIGATING,39718,182766,7.153461771869468e-06,7.499134465513665e-06,4.5355855859634725e-05,107590,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVESTIGATION,39719,1493703,5.846353976684252e-05,4.459782721686873e-05,0.00014930096924394958,307741,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVESTIGATIONS,39721,690107,2.701078998828843e-05,1.7219367160236305e-05,7.091241047108051e-05,210860,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
INVOLUNTARILY,39782,88239,3.453674716785343e-06,2.0295199692417916e-06,1.7209229247400865e-05,47171,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
INVOLUNTARY,39785,555006,2.1722936455129434e-05,1.1594539683912739e-05,5.975292681368148e-05,152249,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
IRRECONCILABLE,39893,2975,1.164415086575822e-07,6.234821644810163e-08,3.0278390116445355e-06,1960,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
IRRECONCILABLY,39894,192,7.51488055874144e-09,3.3783803688711262e-09,4.901151645465358e-07,121,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
IRRECOVERABLE,39895,3099,1.2129486901843605e-07,7.880971603098062e-08,3.634198669573842e-06,1842,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
IRRECOVERABLY,39896,59,2.309260171696588e-09,2.0650932271262803e-09,3.995962352386195e-07,45,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
IRREGULAR,39904,20240,7.921936589006601e-07,7.6043006607495e-07,1.2461750413593747e-05,14095,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
IRREGULARITIES,39905,44473,1.740673349421396e-06,1.5099834580764092e-06,2.8535469917119174e-05,28105,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
IRREGULARITY,39906,10666,4.17467271039251e-07,1.6215717538778641e-07,3.846947864844827e-06,7380,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
IRREGULARLY,39907,2121,8.301594617234684e-08,8.668893560629726e-08,3.515015701128664e-06,1786,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
IRREPARABLE,39919,98345,3.849223586194931e-06,2.040658669413279e-06,1.3886624974932353e-05,50875,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
IRREPARABLY,39920,16189,6.336375071117977e-07,3.2556010470389583e-07,5.373962969485878e-06,10559,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
IRREVERSIBLE,39945,16438,6.433833678364156e-07,2.7492002482736755e-07,5.609722703791919e-06,8440,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
IRREVOCABLE,39948,571089,2.235242512193276e-05,1.2547857888749828e-05,5.677546852186338e-05,180994,0,0,0,2009,0,0,2009,0,5,12of12inf,TRUE
IRREVOCABLY,39949,733595,2.8712910434843366e-05,1.0483943818423126e-05,4.299933922383376e-05,141117,0,0,0,2009,0,0,2009,0,5,12of12inf,TRUE
JEOPARDIZE,40301,97441,3.8138410235641905e-06,2.362229516786262e-06,1.4458511154529949e-05,66075,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
JEOPARDIZED,40302,22961,8.986936068190739e-07,5.749974041449755e-07,7.204688091883481e-06,18259,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
JUSTIFIABLE,40799,8498,3.3261174473012894e-07,2.4436618760212035e-07,8.265537494974313e-06,5495,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
KICKBACK,41011,86563,3.388076071907996e-06,1.4791751505672758e-06,1.4309566909367026e-05,30296,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
KICKBACKS,41012,19280,7.546192561069529e-07,3.8348614784264765e-07,6.3713790906848285e-06,15066,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
KNOWINGLY,41345,227455,8.902589361919448e-06,4.062149920692985e-06,2.1255200095332612e-05,86990,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
LACK,41470,1110330,4.3458319431184286e-05,4.7783368458829e-05,0.00012057696373771128,425865,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LACKED,41473,29230,1.144062285062564e-06,1.0961876247079796e-06,1.3594044631056658e-05,20734,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LACKING,41476,19082,7.468695355307508e-07,5.661099784218611e-07,8.660325810870755e-06,14139,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
LACKLUSTER,41477,2115,8.278110615488617e-08,1.3932089108446976e-07,6.172428091812064e-06,1726,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
LACKS,41479,43133,1.6882257455218463e-06,1.8775177172771213e-06,1.9686279306674263e-05,31988,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAG,41537,127771,5.000957311827877e-06,4.156290393997318e-06,3.12078776824291e-05,70038,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAGGED,41543,10745,4.205593312691498e-07,4.995873018070666e-07,1.1338817712046277e-05,7277,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAGGING,41544,8232,3.2220050395603924e-07,3.5210168083157744e-07,7.995200761940027e-06,6207,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
LAGS,41552,16410,6.422874477549324e-07,5.38501753584517e-07,1.3398084833100102e-05,11757,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAPSE,41760,507820,1.9876076277812904e-05,1.0598001342895734e-05,5.0086046381117874e-05,161027,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAPSED,41761,80994,3.170105395701584e-06,2.22986429546446e-06,1.9663603951865422e-05,42775,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAPSES,41762,56966,2.229649405777421e-06,1.5644997039756645e-06,1.58435740483449e-05,35127,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
LAPSING,41763,18389,7.197455135140434e-07,4.7205925562921816e-07,9.276201331244765e-06,9664,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
LATE,41858,1092455,4.275869187916604e-05,4.3571942914184056e-05,0.00012250633590703288,370880,-2020,0,0,0,0,0,0,0,1,12of12inf,TRUE
LAUNDERING,41945,168460,6.5935248902374106e-06,2.459088594970404e-06,1.8497440074478146e-05,44655,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
LAYOFF,42046,29903,1.170403507021069e-06,5.833435466542454e-07,1.635518459017329e-05,9845,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
LAYOFFS,42047,19699,7.710189173262897e-07,7.502909398398206e-07,1.2380222784772265e-05,14233,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
LIE,42671,17940,7.021716522074032e-07,5.146941260557736e-07,9.157364148114885e-06,12582,2009,0,0,0,0,0,0,0,1,12of12inf,TRUE
LIKELIHOOD,42800,754429,2.9528353255472633e-05,2.8474028668703227e-05,6.84764260078491e-05,365590,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
LIMIT,42852,3440120,0.00013464630681113334,8.879382135243106e-05,0.00014243645854436135,601217,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
LIMITATION,42853,4551172,0.0001781328853244187,9.884718198661494e-05,0.0001788416059951162,582030,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIMITATIONS,42854,3280861,0.00012841290908767187,9.707437150792941e-05,0.0001466269560963193,644776,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIMITING,42858,982507,3.845532683920508e-05,2.2479523874723556e-05,5.4265084245689556e-05,324030,0,0,0,0,0,0,2009,0,3,12of12inf,TRUE
LIMITS,42862,1624690,6.359037132802933e-05,4.6078416650339076e-05,9.935603905450144e-05,462221,0,0,0,0,0,0,2009,0,2,12of12inf,TRUE
LINGERING,42930,10191,3.9887576965694794e-07,4.0711787051808046e-07,8.22924308384989e-06,7452,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
LIQUIDATE,43013,345778,1.3533751926252591e-05,1.3230486749808523e-05,7.013416900977455e-05,155633,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
LIQUIDATED,43014,508504,1.9902848039803423e-05,1.5889082410940254e-05,8.510147990480663e-05,168331,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIQUIDATES,43015,16124,6.310934069226405e-07,7.544635222230906e-07,1.0749159894504079e-05,13360,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
LIQUIDATING,43016,276676,1.0829099445158055e-05,1.2451361723383117e-05,0.0001651214211951604,81954,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIQUIDATION,43017,2879525,0.00011270461687973929,0.00010456845091298336,0.00045514719610769626,490153,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIQUIDATIONS,43018,41086,1.6081061595648478e-06,1.48782983876778e-06,2.752199759044205e-05,24051,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIQUIDATOR,43019,153481,6.0072467866468485e-06,2.2556252534180807e-06,2.5024257077822615e-05,42864,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LIQUIDATORS,43020,9187,3.595792067351959e-07,2.716263076584593e-07,1.2426462972385461e-05,3473,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
LITIGANT,43114,16180,6.332852470856068e-07,1.8920722415196343e-07,8.320527456712504e-06,5248,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
LITIGANTS,43115,17991,7.04167792355819e-07,4.976401820758379e-07,1.2847940804415085e-05,13419,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
LITIGATE,43116,34929,1.3671211616472903e-06,9.47820260853815e-07,1.0263442669195287e-05,26350,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
